650	-0.00556299	-0.151745	0.000827096
648	-0.000530026	-0.0184223	0.00105389
646	0.000424213	0.0193968	0.00138643
644	0.00148874	0.0919752	0.00187328
642	-0.000201074	-0.015685	0.00236525
640	-0.00027256	-0.021825	0.00242796
638	-0.0015853	-0.117134	0.00224038
636	-0.00160825	-0.128539	0.00242343
634	0.000704473	0.0583045	0.0025095
632	-0.000339147	-0.0298843	0.0026718
630	-0.000642683	-0.0543073	0.00256219
628	0.000832901	0.068038	0.00247689
626	-0.000200923	-0.0169978	0.00256514
624	0.000360487	0.035727	0.00300508
622	0.00014163	0.0171907	0.00368034
620	-0.00127099	-0.176203	0.00420361
618	-0.00119873	-0.180309	0.00456082
616	-0.000846398	-0.143769	0.0051504
614	-0.000340224	-0.0612214	0.00545617
612	-0.000462951	-0.0776701	0.00508707
610	-0.000371437	-0.0599965	0.00489768
608	-0.000172397	-0.0281952	0.00495901
606	-0.00069043	-0.109097	0.00479119
604	-0.000861645	-0.136607	0.00480723
602	6.57006E-005	0.0107877	0.00497862
600	-0.00044031	-0.0764288	0.00526317
598	-0.000534668	-0.0990227	0.00561564
596	-0.000486482	-0.0976466	0.0060861
594	-0.000741573	-0.17425	0.00712471
592	-0.000236573	-0.0610359	0.00782292
590	-8.43213E-005	-0.0221655	0.00797056
588	-0.000309733	-0.0832669	0.00815143
586	-0.000450908	-0.127497	0.00857358
584	-0.000391039	-0.108599	0.00842082
582	-0.000252273	-0.074859	0.00899751
580	-4.81589E-005	-0.0159644	0.0100513
578	-0.000124015	-0.0430956	0.0105368
576	-0.000206212	-0.0736892	0.0108353
574	-2.9795E-005	-0.0112936	0.0114931
572	-8.90577E-005	-0.0352994	0.0120183
570	9.37102E-005	0.0377893	0.0122273
568	5.54572E-006	0.00234693	0.0128319
566	-9.28564E-005	-0.0418924	0.0136796
564	-0.000119328	-0.0576444	0.0146475
562	-0.000130306	-0.065352	0.015207
560	-6.68152E-005	-0.0346959	0.0157453
558	-5.42859E-006	-0.00296682	0.0165712
556	2.32133E-006	0.00135675	0.017722
554	0.000137584	0.0873215	0.0192443
552	-3.84802E-005	-0.0263549	0.020767
550	-3.85875E-005	-0.0284098	0.0223239
548	-1.04972E-005	-0.00835806	0.0241425
546	7.21412E-005	0.0615396	0.0258655
544	3.3224E-005	0.0301383	0.0275053
542	5.4258E-005	0.0524595	0.0293164
540	5.75708E-005	0.0585668	0.030846
538	6.76375E-005	0.0716724	0.0321302
536	0.000119379	0.132158	0.0335672
534	9.86252E-005	0.114343	0.0351538
532	0.000136873	0.166607	0.0369082
530	0.000113864	0.147233	0.0392075
528	0.000127103	0.174785	0.0416964
526	0.000122879	0.17785	0.043886
524	0.00015153	0.230298	0.046083
522	0.000147791	0.23615	0.0484496
520	0.000124371	0.206455	0.0503332
518	0.000109703	0.187444	0.0518084
516	9.4979E-005	0.166532	0.0531641
514	0.00012972	0.232757	0.054406
512	0.000143435	0.263394	0.0556799
