600	0.0860257
599	0.0873728
598	0.0888594
597	0.0904391
596	0.0920709
595	0.0936964
594	0.0955196
593	0.0974028
592	0.0993357
591	0.101315
590	0.10342
589	0.105665
588	0.108047
587	0.110525
586	0.113118
585	0.115837
584	0.118725
583	0.12195
582	0.125053
581	0.128463
580	0.132023
579	0.135709
578	0.139584
577	0.143788
576	0.148086
575	0.152507
574	0.157452
573	0.162487
572	0.167646
571	0.173247
570	0.178993
569	0.184962
568	0.19131
567	0.198068
566	0.205099
565	0.212468
564	0.220106
563	0.228113
562	0.236508
561	0.245165
560	0.254186
559	0.26365
558	0.273493
557	0.283804
556	0.294254
555	0.305215
554	0.31669
553	0.328508
552	0.34078
551	0.353135
550	0.36611
549	0.379422
548	0.39305
547	0.407023
546	0.421329
545	0.436016
544	0.451061
543	0.466413
542	0.482079
541	0.497778
540	0.514029
539	0.530381
538	0.547047
537	0.564046
536	0.581054
535	0.598552
534	0.615999
533	0.633626
532	0.651569
531	0.669463
530	0.687662
529	0.705988
528	0.724261
527	0.74271
526	0.761082
525	0.779649
524	0.798208
523	0.8168
522	0.835165
521	0.853591
520	0.871514
519	0.889746
518	0.907724
517	0.926082
516	0.94372
515	0.961357
514	0.978944
513	0.996314
512	1.01346
511	1.03066
510	1.04774
509	1.06437
508	1.08095
507	1.09701
506	1.11284
505	1.12846
504	1.14354
503	1.15844
502	1.1729
501	1.18691
500	1.20065
499	1.21374
498	1.22708
497	1.2395
496	1.2518
495	1.26386
494	1.27548
493	1.28688
492	1.29731
491	1.30783
490	1.3179
489	1.32777
488	1.33684
487	1.3456
486	1.35419
485	1.36215
484	1.37
483	1.3775
482	1.38472
481	1.39095
480	1.39732
479	1.40319
478	1.40842
477	1.41333
476	1.41781
475	1.42196
474	1.42566
473	1.42911
472	1.43177
471	1.43408
470	1.43582
469	1.43696
468	1.43771
467	1.43842
466	1.43846
465	1.43743
464	1.436
463	1.43409
462	1.43203
461	1.42924
460	1.42609
459	1.42235
458	1.41787
457	1.41322
456	1.40782
455	1.4021
454	1.39594
453	1.38929
452	1.38199
451	1.37444
450	1.36648
449	1.35797
448	1.34922
447	1.34067
446	1.33113
445	1.32162
444	1.31183
443	1.30148
442	1.29083
441	1.27998
440	1.26884
439	1.25754
438	1.24627
437	1.23437
436	1.22223
435	1.21039
434	1.19818
433	1.18573
432	1.17316
431	1.16018
430	1.14707
429	1.1339
428	1.12069
427	1.10713
426	1.09363
425	1.08026
424	1.06626
423	1.05243
422	1.03813
421	1.02408
420	1.00872
419	0.99474
418	0.980667
417	0.966354
416	0.952013
415	0.937909
414	0.923804
413	0.909713
412	0.895674
411	0.88158
410	0.868
409	0.854086
408	0.840112
407	0.826588
406	0.813169
405	0.799928
404	0.786959
403	0.774317
402	0.761835
401	0.749469
400	0.737394
399	0.725381
398	0.713901
397	0.702547
396	0.691103
395	0.679935
394	0.669136
393	0.658559
392	0.64849
391	0.638508
390	0.628771
389	0.619173
388	0.609784
387	0.600909
386	0.592163
385	0.583508
384	0.575161
383	0.567148
382	0.559318
381	0.551512
380	0.544139
379	0.536962
378	0.530082
377	0.523322
376	0.516595
375	0.510054
374	0.503709
373	0.497633
372	0.491679
371	0.485757
370	0.479199
369	0.473618
368	0.468035
367	0.462857
366	0.457741
365	0.452675
364	0.447596
363	0.442535
362	0.437841
361	0.433109
360	0.428461
359	0.423729
358	0.419137
357	0.41458
356	0.410255
355	0.405902
354	0.401442
353	0.396964
352	0.393002
351	0.388739
350	0.384638
349	0.380612
348	0.3765
347	0.3726
346	0.368756
345	0.364857
344	0.36092
343	0.35723
342	0.353408
341	0.350022
340	0.346149
339	0.342892
338	0.339464
337	0.335972
336	0.332823
335	0.329644
334	0.326564
333	0.323593
332	0.32058
331	0.317468
330	0.314674
329	0.312094
328	0.309561
327	0.306974
326	0.304417
325	0.30206
324	0.299532
323	0.297571
322	0.295416
321	0.293372
320	0.291085
319	0.289303
318	0.287459
317	0.285821
316	0.284186
315	0.282787
314	0.281535
313	0.280272
312	0.279427
311	0.27889
310	0.278269
309	0.277589
308	0.277517
307	0.277613
306	0.277948
305	0.278467
304	0.279552
303	0.280512
302	0.28221
301	0.283794
300	0.286197
299	0.288649
298	0.291712
297	0.295196
296	0.298875
295	0.303046
294	0.30774
293	0.312842
292	0.318492
291	0.32438
290	0.330897
289	0.337787
288	0.344957
287	0.352689
286	0.360686
285	0.36912
284	0.377782
283	0.386878
282	0.396042
281	0.405219
280	0.41473
279	0.424117
278	0.433377
277	0.442562
276	0.451982
275	0.461164
274	0.470559
273	0.479396
272	0.486908
271	0.492531
270	0.497146
269	0.501987
268	0.506842
267	0.511781
266	0.516092
265	0.519371
264	0.520995
263	0.521978
262	0.522878
261	0.524189
260	0.525373
259	0.526236
258	0.526803
257	0.526862
256	0.527173
255	0.527759
254	0.528865
253	0.530145
252	0.531324
251	0.533004
250	0.534766
249	0.537257
248	0.54028
247	0.543542
246	0.547456
245	0.55201
244	0.557168
243	0.563229
242	0.570111
241	0.578242
240	0.587595
239	0.598535
238	0.611017
237	0.625111
236	0.640482
235	0.657929
234	0.676367
233	0.695963
232	0.716452
231	0.737864
230	0.760388
229	0.783295
228	0.806594
227	0.828748
226	0.849191
225	0.867269
224	0.883499
223	0.898361
222	0.913026
221	0.927263
220	0.940789
