600	-1.36755
599	-1.37761
598	-1.30177
597	-1.34979
596	-1.37972
595	-1.35546
594	-1.37379
593	-1.3197
592	-1.23956
591	-1.09452
590	-1.01012
589	-1.02591
588	-1.01653
587	-0.979627
586	-1.01739
585	-0.935342
584	-0.963768
583	-0.982311
582	-0.958497
581	-0.828146
580	-0.70248
579	-0.59033
578	-0.505074
577	-0.564313
576	-0.575977
575	-0.586667
574	-0.648456
573	-0.650815
572	-0.659325
571	-0.533689
570	-0.451943
569	-0.413529
568	-0.389996
567	-0.388256
566	-0.362104
565	-0.356975
564	-0.297663
563	-0.142102
562	-0.056238
561	-0.0503505
560	-0.120154
559	-0.110155
558	-0.0974895
557	-0.0431888
556	0.0098775
555	-0.0086305
554	0.000457667
553	0.00564217
552	0.019759
551	0.0266903
550	0.0329703
549	0.0713835
548	0.124476
547	0.188023
546	0.238835
545	0.164578
544	0.138807
543	0.210777
542	0.268435
541	0.279416
540	0.256133
539	0.268773
538	0.282589
537	0.310826
536	0.345364
535	0.428227
534	0.538708
533	0.566778
532	0.511284
531	0.456367
530	0.528014
529	0.501049
528	0.504499
527	0.490234
526	0.519061
525	0.575632
524	0.636317
523	0.639694
522	0.592352
521	0.520202
520	0.537797
519	0.715794
518	0.794671
517	0.837929
516	0.759917
515	0.745925
514	0.771658
513	0.867846
512	0.862902
511	0.813879
510	0.764264
509	0.715051
508	0.748654
507	0.828948
506	0.866791
505	0.840584
504	0.776746
503	0.713542
502	0.711253
501	0.738034
500	0.708259
499	0.722831
498	0.695423
497	0.723287
496	0.694935
495	0.668683
494	0.682426
493	0.741728
492	0.814727
491	0.81722
490	0.779154
489	0.742395
488	0.721503
487	0.691068
486	0.793595
485	0.796632
484	0.869282
483	0.832489
482	0.759505
481	0.770654
480	0.770173
479	0.764787
478	0.729877
477	0.667947
476	0.653855
475	0.587902
474	0.591037
473	0.579189
472	0.607511
471	0.624117
470	0.548237
469	0.502034
468	0.542399
467	0.584001
466	0.607614
465	0.561124
464	0.581548
463	0.611992
462	0.663641
461	0.655655
460	0.53318
459	0.478123
458	0.393542
457	0.413367
456	0.403324
455	0.410715
454	0.412001
453	0.395208
452	0.356618
451	0.25704
450	0.233884
449	0.219207
448	0.274915
447	0.244331
446	0.260839
445	0.332063
444	0.327989
443	0.320252
442	0.21715
441	0.178722
440	0.187923
439	0.143802
438	0.0873167
437	0.079431
436	0.0852967
435	0.153687
434	0.0961477
433	0.0166835
432	0.01134
431	0.014046
430	0.0451117
429	0.0732183
428	0.000923667
427	-0.038504
426	-0.106795
425	-0.091628
424	-0.015124
423	0.0423408
422	0.128337
421	0.0925223
420	0.0781373
419	-0.0225197
418	-0.060027
417	-0.0524513
416	0.0181797
415	0.122032
414	0.136867
413	0.0854173
412	0.0669983
411	0.0407567
410	0.085069
409	0.0472155
408	-0.0255627
407	-0.0815485
406	-0.162044
405	-0.168689
404	-0.222528
403	-0.231797
402	-0.122519
401	-0.0315032
400	6.03333e-05
399	-0.0606173
398	-0.0603812
397	-0.0451123
396	0.0533058
395	0.14834
394	0.176822
393	0.142097
392	0.0554745
391	0.0036635
390	-0.005849
389	0.00517083
388	-0.046747
387	-0.0431273
386	-0.118143
385	-0.0189533
384	-0.0217718
383	0.0202945
382	0.0102803
381	-0.02998
380	-0.0572018
379	-0.0565668
378	-0.00680333
377	-0.0108307
376	0.0028895
375	0.0722133
374	0.0647023
373	0.0482272
372	0.0749283
371	0.067738
370	0.0502613
369	0.0842573
368	0.083085
367	0.103293
366	0.115033
365	0.065944
364	0.025031
363	0.028112
362	0.00821567
361	0.0750353
360	0.0959833
359	0.122317
358	0.091969
357	0.0787343
356	0.0337905
355	0.0446783
354	0.0484727
353	0.116028
352	0.176991
351	0.24144
350	0.288919
349	0.245647
348	0.202154
347	0.224219
346	0.262949
345	0.278654
344	0.317644
343	0.321216
342	0.347892
341	0.320497
340	0.321573
339	0.357279
338	0.325649
337	0.406904
336	0.424741
335	0.516201
334	0.493233
333	0.478886
332	0.3729
331	0.38106
330	0.437686
329	0.466479
328	0.514219
327	0.52641
326	0.529004
325	0.533093
324	0.535941
323	0.544633
322	0.574195
321	0.587371
320	0.684689
319	0.715543
318	0.688581
317	0.711093
316	0.731209
315	0.843481
314	0.837774
313	0.784421
312	0.795556
311	0.80105
310	0.850327
309	0.803107
308	0.70458
307	0.712499
306	0.780686
305	0.83587
304	0.929518
303	0.911115
302	0.930249
301	0.919283
300	0.961712
299	0.986422
298	1.03231
297	1.05121
296	1.05474
295	1.1374
294	1.10888
293	1.14611
292	1.05541
291	1.07245
290	1.16898
289	1.20259
288	1.22585
287	1.19945
286	1.15109
285	1.17893
284	1.11017
283	1.15239
282	1.21265
281	1.28341
280	1.3427
279	1.36124
278	1.24055
277	1.21939
276	1.06818
275	1.10727
274	1.2061
273	1.24066
272	1.28688
271	1.19569
270	1.09434
269	0.993962
268	1.01432
267	1.06534
266	1.09702
265	1.08564
264	1.01087
263	1.10505
262	1.10377
261	1.1131
260	0.990258
259	0.957586
258	0.891946
257	0.95212
256	0.910046
255	0.97083
254	1.02093
253	1.09202
252	1.09023
251	1.14629
250	1.16445
249	1.26524
248	1.30022
247	1.29685
246	1.22106
245	1.12563
244	1.0229
243	1.08383
242	1.05378
241	1.08319
240	1.0793
239	1.22506
238	1.13954
237	1.02357
236	0.861089
235	0.787046
234	0.775178
233	0.77941
232	0.757205
231	0.815974
230	0.750893
