600	0.000198415	0.0942461	0.0144025
598	0.000157526	0.0796612	0.0153336
596	0.000123825	0.0670976	0.0164305
594	0.000155078	0.0883759	0.0172796
592	0.000197171	0.120385	0.0185131
590	0.000193835	0.125878	0.0196909
588	0.000170859	0.114661	0.0203482
586	0.000102079	0.0722663	0.021466
584	8.45788E-005	0.0644143	0.0230925
582	0.000156694	0.131085	0.0253659
580	0.000152836	0.137307	0.0272406
578	9.40457E-005	0.0897959	0.0289512
576	8.81563E-005	0.0912255	0.031377
574	8.78162E-005	0.0986685	0.0340685
572	9.42757E-005	0.114392	0.0367914
570	9.31179E-005	0.120359	0.0391917
568	9.72642E-005	0.132172	0.0412037
566	0.000107463	0.15316	0.043215
564	0.000102133	0.153479	0.0455652
562	9.60689E-005	0.154259	0.0486873
560	9.46128E-005	0.161628	0.0517983
558	9.5021E-005	0.171706	0.0547918
556	9.46654E-005	0.180425	0.0577901
554	8.68862E-005	0.173823	0.0606603
552	0.000104921	0.221977	0.0641499
550	0.000104791	0.232344	0.0672288
548	9.2367E-005	0.214015	0.0702551
546	8.73951E-005	0.211081	0.0732337
544	8.34063E-005	0.209595	0.0761959
542	8.39799E-005	0.219398	0.0792151
540	9.3706E-005	0.255118	0.0825511
538	0.000101376	0.28661	0.0857244
536	0.000108011	0.31666	0.0888944
534	0.000104217	0.314989	0.0916448
532	9.20866E-005	0.287181	0.0945603
530	9.70552E-005	0.312479	0.0976228
528	9.17627E-005	0.302806	0.100057
526	8.9412E-005	0.304196	0.103159
524	9.9184E-005	0.346295	0.105866
522	9.17376E-005	0.326194	0.107815
520	8.6847E-005	0.315158	0.110033
518	8.89717E-005	0.327604	0.111647
516	9.57824E-005	0.357083	0.11304
514	9.52508E-005	0.360035	0.114611
512	9.50812E-005	0.364652	0.116288
510	8.95146E-005	0.347336	0.117654
508	8.83016E-005	0.345855	0.118761
506	8.596E-005	0.34003	0.119942
504	8.53713E-005	0.340628	0.120981
502	8.8488E-005	0.35679	0.122258
500	8.56075E-005	0.34625	0.122639
498	8.1719E-005	0.331023	0.122824
496	8.16612E-005	0.330514	0.122722
494	8.35167E-005	0.335813	0.12192
492	8.16149E-005	0.325272	0.120844
490	8.05118E-005	0.319201	0.120214
488	7.59843E-005	0.301818	0.12044
486	6.59823E-005	0.261255	0.120057
484	6.41472E-005	0.250863	0.118579
482	6.38716E-005	0.245916	0.116742
480	6.06945E-005	0.232022	0.115912
