600	0.00113165	0.202811	0.00543413
598	0.000275694	0.0559177	0.00614995
596	-0.00012509	-0.0302088	0.00732252
594	8.18006E-005	0.0231322	0.00857452
592	0.000153624	0.0519387	0.0102513
590	0.000261332	0.107959	0.0125261
588	0.000257052	0.126163	0.014882
586	0.00014776	0.0847254	0.0173863
584	5.32715E-005	0.0355747	0.0202486
582	0.000156403	0.123439	0.0239306
580	0.000102975	0.0955425	0.028133
578	1.58323E-005	0.01719	0.0329216
576	-1.57343E-005	-0.0199173	0.0383824
574	9.87764E-005	0.145188	0.0445684
572	0.000138777	0.237275	0.0518424
570	0.000134511	0.263801	0.0594659
568	0.000126473	0.279683	0.0670529
566	0.000117798	0.294094	0.0757002
564	0.000116701	0.329479	0.0856058
562	0.000134325	0.429793	0.0970179
560	0.000114156	0.411143	0.109205
558	0.000107256	0.428717	0.121198
556	9.71986E-005	0.429295	0.13392
554	0.000118589	0.579861	0.148262
552	0.000143058	0.766415	0.162444
550	0.000140555	0.824854	0.177943
548	0.000156204	1.00899	0.19586
546	0.000159721	1.1277	0.214083
544	0.000167962	1.28863	0.23263
542	0.000176107	1.46947	0.253008
540	0.000185058	1.67933	0.275154
538	0.000187601	1.84664	0.298468
536	0.000199157	2.11935	0.322669
534	0.000199095	2.28976	0.348721
532	0.000210562	2.61811	0.377013
530	0.00022561	3.0268	0.406794
528	0.000230604	3.32535	0.437241
526	0.000233728	3.60495	0.467668
524	0.000237772	3.90402	0.497853
522	0.000245111	4.27161	0.528419
520	0.000256099	4.71999	0.558835
518	0.000250108	4.85324	0.588373
516	0.000249712	5.08017	0.616861
514	0.000253581	5.3886	0.644331
512	0.000259093	5.7339	0.671033
510	0.000257628	5.92723	0.697601
508	0.000257066	6.13215	0.723298
506	0.000251866	6.21568	0.748289
504	0.000246683	6.28525	0.77256
502	0.000248799	6.53636	0.796592
500	0.000244178	6.61102	0.820942
498	0.000236303	6.58554	0.845029
496	0.000232872	6.66748	0.868148
494	0.000228827	6.70937	0.889044
492	0.000223967	6.71498	0.909096
490	0.000216926	6.65499	0.930217
488	0.000207026	6.49779	0.951679
486	0.000196315	6.28805	0.971208
484	0.000186467	6.07236	0.987426
482	0.000177858	5.87961	1.00236
480	0.000168822	5.66848	1.01809
478	0.000159181	5.42795	1.03394
476	0.000144271	4.97781	1.04619
474	0.000128594	4.46682	1.05324
472	0.000119368	4.16088	1.05693
470	0.000107085	3.73867	1.05861
468	9.77742E-005	3.41674	1.05959
466	8.51539E-005	2.97947	1.06092
464	7.20532E-005	2.52401	1.06215
462	5.59057E-005	1.95705	1.06144
460	3.76638E-005	1.31417	1.05798
458	2.60736E-005	0.904638	1.05202
456	8.45931E-006	0.290877	1.04261
454	-8.70717E-006	-0.295732	1.02984
452	-2.0292E-005	-0.679991	1.01608
450	-3.32522E-005	-1.10046	1.00346
448	-4.82352E-005	-1.576	0.990697
446	-6.09844E-005	-1.96312	0.976064
444	-7.06781E-005	-2.23632	0.959397
442	-8.14516E-005	-2.52672	0.940603
440	-9.11262E-005	-2.76719	0.920756
438	-0.000104322	-3.09783	0.900386
436	-0.000118742	-3.44251	0.879062
434	-0.000128666	-3.63535	0.856707
432	-0.000138257	-3.79898	0.833159
430	-0.000153194	-4.08666	0.808866
428	-0.00015882	-4.10946	0.784565
426	-0.000166594	-4.17605	0.760074
424	-0.000177085	-4.29648	0.735663
422	-0.000190909	-4.47697	0.711063
420	-0.000200492	-4.54148	0.68683
418	-0.00021159	-4.63249	0.663846
416	-0.000217927	-4.60827	0.641174
414	-0.000219575	-4.47738	0.618287
412	-0.000222276	-4.36516	0.595466
410	-0.000225608	-4.26163	0.572757
408	-0.000233657	-4.24454	0.55081
406	-0.000240934	-4.20614	0.529339
404	-0.000245236	-4.11311	0.508553
402	-0.000245208	-3.94481	0.487799
400	-0.000244119	-3.76731	0.467929
398	-0.000245105	-3.64602	0.451041
396	-0.000246868	-3.55819	0.437032
394	-0.000250354	-3.49548	0.423352
392	-0.000244201	-3.29557	0.409196
390	-0.000241183	-3.14816	0.395785
388	-0.000240921	-3.04495	0.383225
386	-0.000247302	-3.02391	0.370758
384	-0.000252509	-2.98554	0.358505
382	-0.000254532	-2.91214	0.346912
380	-0.000245234	-2.71776	0.33603
378	-0.000240375	-2.58408	0.325962
376	-0.000239201	-2.49779	0.316623
374	-0.000237862	-2.41293	0.307588
372	-0.000235919	-2.32574	0.298914
370	-0.000229326	-2.19878	0.290722
368	-0.0002206	-2.05888	0.282992
366	-0.000206306	-1.87413	0.275446
364	-0.000206139	-1.82106	0.267863
362	-0.00020094	-1.72655	0.260532
360	-0.000183071	-1.53065	0.253516
358	-0.000174182	-1.41882	0.246987
356	-0.000159771	-1.27038	0.241093
354	-0.000145333	-1.12984	0.235724
352	-0.000132057	-1.00403	0.230533
350	-0.000123898	-0.922285	0.225711
348	-0.000109047	-0.795244	0.221125
346	-8.86343E-005	-0.6338	0.21682
344	-8.70221E-005	-0.61019	0.212611
342	-7.32273E-005	-0.503617	0.208534
340	-7.14325E-005	-0.481457	0.204367
338	-6.96306E-005	-0.460542	0.200548
336	-6.68597E-005	-0.434421	0.197013
334	-6.0287E-005	-0.38547	0.193873
332	-7.20987E-005	-0.453999	0.190931
330	-7.82945E-005	-0.486392	0.188367
328	-6.22419E-005	-0.381642	0.185918
326	-7.00777E-005	-0.424491	0.18367
